year,season,area,age,n
2009,4,6,15,58280.5
2009,4,6,16,152265
2010,4,6,1,166509000
2010,4,6,2,150479000
2010,4,6,3,93198300
2010,4,6,4,26639200
2010,4,6,5,11094900
2010,4,6,6,7062670
2010,4,6,7,3390370
2010,4,6,8,1098820
2010,4,6,9,810323
2010,4,6,10,565311
2010,4,6,11,230933
2010,4,6,12,168477
2010,4,6,13,134089
2010,4,6,14,72718.3
2010,4,6,15,75951.1
2010,4,6,16,156362
2011,4,6,1,255857000
2011,4,6,2,99443600
2011,4,6,3,59221400
2011,4,6,4,14615400
2011,4,6,5,8944880
2011,4,6,6,6548330
2011,4,6,7,2819320
2011,4,6,8,925876
2011,4,6,9,490204
2011,4,6,10,455116
2011,4,6,11,275153
2011,4,6,12,109966
2011,4,6,13,88282.9
2011,4,6,14,55639.9
2011,4,6,15,30606.1
2011,4,6,16,107521
2012,4,6,1,169782000
2012,4,6,2,35067600
2012,4,6,3,33641700
2012,4,6,4,26050200
2012,4,6,5,14090600
2012,4,6,6,4918000
2012,4,6,7,2174760
2012,4,6,8,779890
2012,4,6,9,706269
2012,4,6,10,556534
2012,4,6,11,305731
2012,4,6,12,142883
2012,4,6,13,82665.7
2012,4,6,14,67546.3
2012,4,6,15,47124.3
2012,4,6,16,92574
2013,4,6,1,266822000
2013,4,6,2,75790100
2013,4,6,3,57075500
2013,4,6,4,28734300
2013,4,6,5,12072900
2013,4,6,6,4161270
2013,4,6,7,2739910
2013,4,6,8,1866660
2013,4,6,9,1210620
2013,4,6,10,512325
2013,4,6,11,238827
2013,4,6,12,112311
2013,4,6,13,119482
2013,4,6,14,78225
2013,4,6,15,55638
2013,4,6,16,118437
2014,4,6,1,173197000
2014,4,6,2,34009100
2014,4,6,3,28984100
2014,4,6,4,32988400
2014,4,6,5,18794000
2014,4,6,6,8255060
2014,4,6,7,4238140
2014,4,6,8,2216090
2014,4,6,9,1311570
2014,4,6,10,532122
2014,4,6,11,361924
2014,4,6,12,224753
2014,4,6,13,140492
2014,4,6,14,70234.6
2014,4,6,15,39846.9
2014,4,6,16,129898
2015,4,6,1,42703600
2015,4,6,2,100859000
2015,4,6,3,32131100
2015,4,6,4,30853000
2015,4,6,5,14563700
2015,4,6,6,5464850
2015,4,6,7,3936900
2015,4,6,8,3533640
2015,4,6,9,2087060
2015,4,6,10,1013840
2015,4,6,11,456186
2015,4,6,12,238782
2015,4,6,13,193605
2015,4,6,14,82581.2
2015,4,6,15,64887.5
2015,4,6,16,152032
2016,4,6,1,161524000
2016,4,6,2,56287400
2016,4,6,3,37823500
2016,4,6,4,25329200
2016,4,6,5,6609370
2016,4,6,6,9323200
2016,4,6,7,3591790
2016,4,6,8,3358790
2016,4,6,9,1768940
2016,4,6,10,702772
2016,4,6,11,460081
2016,4,6,12,384944
2016,4,6,13,223955
2016,4,6,14,123259
2016,4,6,15,62228.9
2016,4,6,16,169252
2017,4,6,1,218127000
2017,4,6,2,86873400
2017,4,6,3,43828600
2017,4,6,4,21758800
2017,4,6,5,9620370
2017,4,6,6,5404680
2017,4,6,7,2719020
2017,4,6,8,1666180
2017,4,6,9,639806
2017,4,6,10,736303
2017,4,6,11,324404
2017,4,6,12,291945
2017,4,6,13,171410
2017,4,6,14,71596.1
2017,4,6,15,55561.7
2017,4,6,16,170430
2018,4,6,1,111946000
2018,4,6,2,130633000
2018,4,6,3,50294300
2018,4,6,4,22165100
2018,4,6,5,15055100
2018,4,6,6,9254950
2018,4,6,7,3879250
2018,4,6,8,1451110
2018,4,6,9,743246
2018,4,6,10,494147
2018,4,6,11,278181
2018,4,6,12,178414
2018,4,6,13,83736.7
2018,4,6,14,77811.3
2018,4,6,15,44991.6
2018,4,6,16,152254
2019,4,6,1,175672000
2019,4,6,2,19000400
2019,4,6,3,28228500
2019,4,6,4,16586200
2019,4,6,5,12244800
2019,4,6,6,10302300
2019,4,6,7,3539600
2019,4,6,8,1611220
2019,4,6,9,1183560
2019,4,6,10,835477
2019,4,6,11,379779
2019,4,6,12,140470
2019,4,6,13,89643.4
2019,4,6,14,56034.2
2019,4,6,15,42167.1
2019,4,6,16,117305
2020,4,6,1,300848000
2020,4,6,2,64716000
2020,4,6,3,51041400
2020,4,6,4,20954700
2020,4,6,5,6197770
2020,4,6,6,972318
2020,4,6,7,1132800
2020,4,6,8,925703
2020,4,6,9,934689
2020,4,6,10,761907
2020,4,6,11,288367
2020,4,6,12,151051
2020,4,6,13,113137
2020,4,6,14,86527.4
2020,4,6,15,47412.5
2020,4,6,16,85758.5
2021,4,6,1,241095000
2021,4,6,2,44116200
2021,4,6,3,30263200
2021,4,6,4,23199800
2021,4,6,5,17517300
2021,4,6,6,7066810
2021,4,6,7,3516710
2021,4,6,8,1099870
2021,4,6,9,356421
2021,4,6,10,109580
2021,4,6,11,104184
2021,4,6,12,119918
2021,4,6,13,108573
2021,4,6,14,81894.5
2021,4,6,15,39226.4
2021,4,6,16,102523
1972,1,7,1,51579300
1972,1,7,2,71012600
1972,1,7,3,34172700
1972,1,7,4,14723700
1972,1,7,5,11812700
1972,1,7,6,13389900
1972,1,7,7,7177960
1972,1,7,8,4131240
1972,1,7,9,2728710
1972,1,7,10,2577080
1972,1,7,11,1176470
1972,1,7,12,670880
1972,1,7,13,413303
1972,1,7,14,384899
1972,1,7,15,192409
1972,1,7,16,65266.7
1973,1,7,1,187158000
1973,1,7,2,121632000
1973,1,7,3,102557000
1973,1,7,4,16271300
1973,1,7,5,12787600
1973,1,7,6,15496600
1973,1,7,7,7881210
1973,1,7,8,4132490
1973,1,7,9,2786350
1973,1,7,10,2615320
1973,1,7,11,1174360
1973,1,7,12,643313
1973,1,7,13,403014
1973,1,7,14,380451
1973,1,7,15,187971
1973,1,7,16,387046
1974,1,7,1,6074240
1974,1,7,2,42707300
1974,1,7,3,17716200
1974,1,7,4,6633910
1974,1,7,5,27497000
1974,1,7,6,15294400
1974,1,7,7,15159700
1974,1,7,8,4152850
1974,1,7,9,2972550
1974,1,7,10,2791200
1974,1,7,11,1244500
1974,1,7,12,689383
1974,1,7,13,421884
1974,1,7,14,387103
1974,1,7,15,190242
1974,1,7,16,504326
1975,1,7,1,9516570
1975,1,7,2,125975000
1975,1,7,3,10755100
1975,1,7,4,16879900
1975,1,7,5,6459440
1975,1,7,6,13690800
1975,1,7,7,5360830
1975,1,7,8,3645290
1975,1,7,9,5122880
1975,1,7,10,2543910
1975,1,7,11,1909250
1975,1,7,12,591706
1975,1,7,13,433177
1975,1,7,14,398470
1975,1,7,15,196873
1975,1,7,16,535038
1976,1,7,1,3568360
1976,1,7,2,34901100
1976,1,7,3,24254500
1976,1,7,4,14288600
1976,1,7,5,6683070
1976,1,7,6,19161300
1976,1,7,7,3882990
1976,1,7,8,4690020
1976,1,7,9,1843120
1976,1,7,10,2755200
1976,1,7,11,961234
1976,1,7,12,815200
1976,1,7,13,722572
1976,1,7,14,396784
1976,1,7,15,289416
1976,1,7,16,554320
1977,1,7,1,292858000
1977,1,7,2,30268200
1977,1,7,3,18800800
1977,1,7,4,19812400
1977,1,7,5,6035480
1977,1,7,6,11862400
1977,1,7,7,7193740
1977,1,7,8,3832250
1977,1,7,9,2057880
1977,1,7,10,3249950
1977,1,7,11,738716
1977,1,7,12,702206
1977,1,7,13,302682
1977,1,7,14,413745
1977,1,7,15,163881
1977,1,7,16,693476
1978,1,7,1,21091500
1978,1,7,2,48617300
1978,1,7,3,33444700
1978,1,7,4,11097800
1978,1,7,5,27662300
1978,1,7,6,9593730
1978,1,7,7,5590760
1978,1,7,8,4827810
1978,1,7,9,1697590
1978,1,7,10,2547970
1978,1,7,11,1119090
1978,1,7,12,586651
1978,1,7,13,343244
1978,1,7,14,461356
1978,1,7,15,131539
1978,1,7,16,558947
1979,1,7,1,15762500
1979,1,7,2,26387300
1979,1,7,3,30973300
1979,1,7,4,9568530
1979,1,7,5,14322200
1979,1,7,6,16809100
1979,1,7,7,11341200
1979,1,7,8,2968340
1979,1,7,9,4349010
1979,1,7,10,1826680
1979,1,7,11,1055040
1979,1,7,12,669884
1979,1,7,13,276109
1979,1,7,14,401418
1979,1,7,15,169339
1979,1,7,16,507455
1980,1,7,1,6862080
1980,1,7,2,35075000
1980,1,7,3,125451000
1980,1,7,4,10429600
1980,1,7,5,10148100
1980,1,7,6,7918840
1980,1,7,7,7766000
1980,1,7,8,2489120
1980,1,7,9,3828140
1980,1,7,10,3204460
1980,1,7,11,2142770
1980,1,7,12,477131
1980,1,7,13,565777
1980,1,7,14,273451
1980,1,7,15,195956
1980,1,7,16,502334
1981,1,7,1,14147500
1981,1,7,2,33556700
1981,1,7,3,14943300
1981,1,7,4,6459640
1981,1,7,5,9852160
1981,1,7,6,13216900
1981,1,7,7,16047200
1981,1,7,8,2716440
1981,1,7,9,2882330
1981,1,7,10,1621110
1981,1,7,11,1228700
1981,1,7,12,386236
1981,1,7,13,605246
1981,1,7,14,464673
1981,1,7,15,381960
1981,1,7,16,493465
1982,1,7,1,16835500
1982,1,7,2,51044200
1982,1,7,3,42271700
1982,1,7,4,12260000
1982,1,7,5,8043950
1982,1,7,6,9360190
1982,1,7,7,4511830
1982,1,7,8,2165800
1982,1,7,9,2509360
1982,1,7,10,2622410
1982,1,7,11,1958880
1982,1,7,12,403807
1982,1,7,13,442151
1982,1,7,14,240674
1982,1,7,15,189763
1982,1,7,16,562920
1983,1,7,1,189393000
1983,1,7,2,123184000
1983,1,7,3,36296600
1983,1,7,4,21856800
1983,1,7,5,7253670
1983,1,7,6,14083200
1983,1,7,7,10240000
1983,1,7,8,2993790
1983,1,7,9,2391310
1983,1,7,10,1911250
1983,1,7,11,821864
1983,1,7,12,376966
1983,1,7,13,392577
1983,1,7,14,399738
1983,1,7,15,283359
1983,1,7,16,445330
1984,1,7,1,22079200
1984,1,7,2,77118500
1984,1,7,3,54767900
1984,1,7,4,13676000
1984,1,7,5,20103700
1984,1,7,6,28365700
1984,1,7,7,7445750
1984,1,7,8,6023610
1984,1,7,9,2014770
1984,1,7,10,3064750
1984,1,7,11,1605080
1984,1,7,12,460864
1984,1,7,13,416504
1984,1,7,14,296986
1984,1,7,15,145349
1984,1,7,16,487508
1985,1,7,1,18781600
1985,1,7,2,92869000
1985,1,7,3,27902200
1985,1,7,4,7674030
1985,1,7,5,6559410
1985,1,7,6,21757300
1985,1,7,7,7277190
1985,1,7,8,3163530
1985,1,7,9,3558260
1985,1,7,10,4870250
1985,1,7,11,1164720
1985,1,7,12,920178
1985,1,7,13,313529
1985,1,7,14,447309
1985,1,7,15,229480
1985,1,7,16,424809
1986,1,7,1,80119800
1986,1,7,2,56221700
1986,1,7,3,113181000
1986,1,7,4,21298600
1986,1,7,5,10656000
1986,1,7,6,18252000
1986,1,7,7,7142870
1986,1,7,8,2050600
1986,1,7,9,1755850
1986,1,7,10,4393810
1986,1,7,11,1146900
1986,1,7,12,577501
1986,1,7,13,553341
1986,1,7,14,730711
1986,1,7,15,198169
1986,1,7,16,576211
1987,1,7,1,29621900
1987,1,7,2,38243000
1987,1,7,3,94597900
1987,1,7,4,11279500
1987,1,7,5,18267100
1987,1,7,6,17169500
1987,1,7,7,10887700
1987,1,7,8,4093010
1987,1,7,9,2148170
1987,1,7,10,3076770
1987,1,7,11,1051320
1987,1,7,12,341871
1987,1,7,13,279644
1987,1,7,14,647784
1987,1,7,15,178849
1987,1,7,16,633382
1988,1,7,1,31097300
1988,1,7,2,157424000
1988,1,7,3,46823300
1988,1,7,4,71302800
1988,1,7,5,16559800
1988,1,7,6,12667600
1988,1,7,7,13489600
1988,1,7,8,2600770
1988,1,7,9,4051990
1988,1,7,10,3855590
1988,1,7,11,1404490
1988,1,7,12,658450
1988,1,7,13,319948
1988,1,7,14,458995
1988,1,7,15,165121
1988,1,7,16,548437
1989,1,7,1,7878410
1989,1,7,2,43936900
1989,1,7,3,23999600
1989,1,7,4,30859800
1989,1,7,5,11771400
1989,1,7,6,20227300
1989,1,7,7,9916960
1989,1,7,8,7227310
1989,1,7,9,3381430
1989,1,7,10,2505990
1989,1,7,11,1685970
1989,1,7,12,405364
1989,1,7,13,577754
1989,1,7,14,590569
1989,1,7,15,197807
1989,1,7,16,481525
1990,1,7,1,54999100
1990,1,7,2,66192400
1990,1,7,3,41119600
1990,1,7,4,18423400
1990,1,7,5,4005990
1990,1,7,6,10314400
1990,1,7,7,5605240
1990,1,7,8,5603140
1990,1,7,9,2532620
1990,1,7,10,3422140
1990,1,7,11,1464520
1990,1,7,12,838199
1990,1,7,13,476145
1990,1,7,14,383547
1990,1,7,15,233452
1990,1,7,16,531679
1991,1,7,1,15393400
1991,1,7,2,50844600
1991,1,7,3,42508400
1991,1,7,4,48002100
1991,1,7,5,9335100
1991,1,7,6,16655600
1991,1,7,7,9862090
1991,1,7,8,4981410
1991,1,7,9,1044420
1991,1,7,10,2031280
1991,1,7,11,925769
1991,1,7,12,741716
1991,1,7,13,381789
1991,1,7,14,507768
1991,1,7,15,219623
1991,1,7,16,584218
1992,1,7,1,128953000
1992,1,7,2,248608000
1992,1,7,3,85682500
1992,1,7,4,19805700
1992,1,7,5,11916700
1992,1,7,6,13886200
1992,1,7,7,9045530
1992,1,7,8,7498120
1992,1,7,9,1897340
1992,1,7,10,2872970
1992,1,7,11,1717960
1992,1,7,12,867806
1992,1,7,13,189433
1992,1,7,14,331934
1992,1,7,15,161981
1992,1,7,16,610253
1993,1,7,1,97346800
1993,1,7,2,40705000
1993,1,7,3,19434600
1993,1,7,4,17342000
1993,1,7,5,12911900
1993,1,7,6,13875900
1993,1,7,7,6947960
1993,1,7,8,2486450
1993,1,7,9,2639300
1993,1,7,10,2508310
1993,1,7,11,1276560
1993,1,7,12,824620
1993,1,7,13,268629
1993,1,7,14,369536
1993,1,7,15,250392
1993,1,7,16,472578
1994,1,7,1,215512000
1994,1,7,2,56058600
1994,1,7,3,99564200
1994,1,7,4,25743100
1994,1,7,5,17855800
1994,1,7,6,8128840
1994,1,7,7,3662560
1994,1,7,8,3233760
1994,1,7,9,2467810
1994,1,7,10,1625930
1994,1,7,11,921327
1994,1,7,12,345695
1994,1,7,13,436018
1994,1,7,14,391848
1994,1,7,15,197547
1994,1,7,16,475672
1995,1,7,1,101120000
1995,1,7,2,82782400
1995,1,7,3,53876400
1995,1,7,4,45113400
1995,1,7,5,21550900
1995,1,7,6,9358820
1995,1,7,7,9335570
1995,1,7,8,3551190
1995,1,7,9,3463850
1995,1,7,10,1768260
1995,1,7,11,687390
1995,1,7,12,511508
1995,1,7,13,430044
1995,1,7,14,224341
1995,1,7,15,154521
1995,1,7,16,464332
1996,1,7,1,144962000
1996,1,7,2,60134300
1996,1,7,3,103867000
1996,1,7,4,23681100
1996,1,7,5,15533400
1996,1,7,6,12271100
1996,1,7,7,6401820
1996,1,7,8,6260120
1996,1,7,9,3031040
1996,1,7,10,1626200
1996,1,7,11,1281930
1996,1,7,12,534426
1996,1,7,13,538304
1996,1,7,14,295374
1996,1,7,15,117121
1996,1,7,16,437788
1997,1,7,1,160130000
1997,1,7,2,35505200
1997,1,7,3,78974400
1997,1,7,4,37736300
1997,1,7,5,23480000
1997,1,7,6,12988600
1997,1,7,7,8815370
1997,1,7,8,2563140
1997,1,7,9,2669860
1997,1,7,10,2305750
1997,1,7,11,915198
1997,1,7,12,947015
1997,1,7,13,461039
1997,1,7,14,262380
1997,1,7,15,212650
1997,1,7,16,477313
1998,1,7,1,196997000
1998,1,7,2,105666000
1998,1,7,3,75718000
1998,1,7,4,24276600
1998,1,7,5,21235400
1998,1,7,6,8851890
1998,1,7,7,9828370
1998,1,7,8,6801250
1998,1,7,9,4279160
1998,1,7,10,2417560
1998,1,7,11,1143720
1998,1,7,12,392824
1998,1,7,13,461584
1998,1,7,14,417747
1998,1,7,15,154183
1998,1,7,16,589890
1999,1,7,1,18998700
1999,1,7,2,139503000
1999,1,7,3,57068400
1999,1,7,4,54703100
1999,1,7,5,26972000
1999,1,7,6,19023000
1999,1,7,7,8714540
1999,1,7,8,3698730
1999,1,7,9,3332240
1999,1,7,10,1706640
1999,1,7,11,1263650
1999,1,7,12,868271
1999,1,7,13,555863
1999,1,7,14,338259
1999,1,7,15,163171
1999,1,7,16,497397
2000,1,7,1,117661000
2000,1,7,2,171107000
2000,1,7,3,64516600
2000,1,7,4,36697900
2000,1,7,5,11488300
2000,1,7,6,14088800
2000,1,7,7,7874900
2000,1,7,8,6046060
2000,1,7,9,4107290
2000,1,7,10,3271730
2000,1,7,11,1175410
2000,1,7,12,481458
2000,1,7,13,462654
2000,1,7,14,270448
2000,1,7,15,185978
2000,1,7,16,510529
2001,1,7,1,85516600
2001,1,7,2,115302000
2001,1,7,3,57510000
2001,1,7,4,32009900
2001,1,7,5,21134700
2001,1,7,6,17414400
2001,1,7,7,8595980
2001,1,7,8,4942280
2001,1,7,9,2168650
2001,1,7,10,2136560
2001,1,7,11,1165120
2001,1,7,12,839298
2001,1,7,13,560851
2001,1,7,14,496891
2001,1,7,15,183146
2001,1,7,16,445762
2002,1,7,1,81173300
2002,1,7,2,129649000
2002,1,7,3,88904300
2002,1,7,4,30115100
2002,1,7,5,19114500
2002,1,7,6,15314600
2002,1,7,7,7947920
2002,1,7,8,5275980
2002,1,7,9,3672360
2002,1,7,10,2917050
2002,1,7,11,1340020
2002,1,7,12,777014
2002,1,7,13,362179
2002,1,7,14,349167
2002,1,7,15,205451
2002,1,7,16,645967
2003,1,7,1,17936100
2003,1,7,2,40139900
2003,1,7,3,76878500
2003,1,7,4,64483800
2003,1,7,5,18947300
2003,1,7,6,16795600
2003,1,7,7,8865240
2003,1,7,8,4649080
2003,1,7,9,3587100
2003,1,7,10,2443700
2003,1,7,11,1183380
2003,1,7,12,735457
2003,1,7,13,508876
2003,1,7,14,441130
2003,1,7,15,204205
2003,1,7,16,548563
2004,1,7,1,179629000
2004,1,7,2,100301000
2004,1,7,3,86720500
2004,1,7,4,17588200
2004,1,7,5,9451320
2004,1,7,6,9696180
2004,1,7,7,7468190
2004,1,7,8,6023460
2004,1,7,9,2724190
2004,1,7,10,2310540
2004,1,7,11,1058730
2004,1,7,12,608748
2004,1,7,13,516170
2004,1,7,14,343801
2004,1,7,15,176631
2004,1,7,16,516371
2005,1,7,1,179763000
2005,1,7,2,75097500
2005,1,7,3,70909600
2005,1,7,4,46797000
2005,1,7,5,22296500
2005,1,7,6,11449600
2005,1,7,7,6352680
2005,1,7,8,1710770
2005,1,7,9,1763010
2005,1,7,10,1617450
2005,1,7,11,924840
2005,1,7,12,722615
2005,1,7,13,357818
2005,1,7,14,301052
2005,1,7,15,139964
2005,1,7,16,436774
2006,1,7,1,49021200
2006,1,7,2,124441000
2006,1,7,3,129800000
2006,1,7,4,27010600
2006,1,7,5,21273600
2006,1,7,6,11286000
2006,1,7,7,6818890
2006,1,7,8,5458260
2006,1,7,9,3340620
2006,1,7,10,2054910
2006,1,7,11,856170
2006,1,7,12,254944
2006,1,7,13,306313
2006,1,7,14,269168
2006,1,7,15,146168
2006,1,7,16,441294
2007,1,7,1,244971000
2007,1,7,2,155719000
2007,1,7,3,171192000
2007,1,7,4,42067300
2007,1,7,5,14334400
2007,1,7,6,17321100
2007,1,7,7,11751700
2007,1,7,8,3649300
2007,1,7,9,3532990
2007,1,7,10,2329780
2007,1,7,11,1151950
2007,1,7,12,931571
2007,1,7,13,521468
2007,1,7,14,354992
2007,1,7,15,144939
2007,1,7,16,376492
2008,1,7,1,16184900
2008,1,7,2,67164400
2008,1,7,3,140794000
2008,1,7,4,82554600
2008,1,7,5,25053000
2008,1,7,6,17444100
2008,1,7,7,12089300
2008,1,7,8,5388940
2008,1,7,9,2359140
2008,1,7,10,3162240
2008,1,7,11,1645160
2008,1,7,12,568704
2008,1,7,13,545515
2008,1,7,14,392116
2008,1,7,15,192250
2008,1,7,16,546981
2009,1,7,1,215482000
2009,1,7,2,187362000
2009,1,7,3,117548000
2009,1,7,4,30463900
2009,1,7,5,15862000
2009,1,7,6,13048400
2009,1,7,7,9564340
2009,1,7,8,8240290
2009,1,7,9,3593760
2009,1,7,10,2722820
2009,1,7,11,1530380
2009,1,7,12,769646
2009,1,7,13,344037
2009,1,7,14,526612
2009,1,7,15,264279
2009,1,7,16,549027
2010,1,7,1,143394000
2010,1,7,2,56195100
2010,1,7,3,158097000
2010,1,7,4,71525400
2010,1,7,5,20239800
2010,1,7,6,13524900
2010,1,7,7,7991920
2010,1,7,8,3180290
2010,1,7,9,2250630
2010,1,7,10,1858490
2010,1,7,11,1066860
2010,1,7,12,949033
2010,1,7,13,467419
2010,1,7,14,363039
2010,1,7,15,213161
2010,1,7,16,541044
2011,1,7,1,45517800
2011,1,7,2,87078200
2011,1,7,3,121923000
2011,1,7,4,50178800
2011,1,7,5,18450800
2011,1,7,6,7512490
2011,1,7,7,8601270
2011,1,7,8,5180410
2011,1,7,9,2110010
2011,1,7,10,1651960
2011,1,7,11,970356
2011,1,7,12,451319
2011,1,7,13,303799
2011,1,7,14,263537
2011,1,7,15,154179
2011,1,7,16,541616
2012,1,7,1,201023000
2012,1,7,2,233325000
2012,1,7,3,102583000
2012,1,7,4,24751900
2012,1,7,5,11014400
2012,1,7,6,9842780
2012,1,7,7,8234950
2012,1,7,8,4871910
2012,1,7,9,2457060
2012,1,7,10,1394020
2012,1,7,11,1101740
2012,1,7,12,679216
2012,1,7,13,286808
2012,1,7,14,232759
2012,1,7,15,143990
2012,1,7,16,377670
2013,1,7,1,150271000
2013,1,7,2,181127000
2013,1,7,3,109568000
2013,1,7,4,44520900
2013,1,7,5,28197700
2013,1,7,6,20235400
2013,1,7,7,7930250
2013,1,7,8,3224170
2013,1,7,9,1640130
2013,1,7,10,1805070
2013,1,7,11,1165020
2013,1,7,12,760509
2013,1,7,13,392814
2013,1,7,14,253957
2013,1,7,15,187197
2013,1,7,16,420034
2014,1,7,1,12877700
2014,1,7,2,154251000
2014,1,7,3,124666000
2014,1,7,4,31959000
2014,1,7,5,18615100
2014,1,7,6,12045400
2014,1,7,7,4905870
2014,1,7,8,3290220
2014,1,7,9,2452240
2014,1,7,10,1727990
2014,1,7,11,801475
2014,1,7,12,395404
2014,1,7,13,212973
2014,1,7,14,268172
2014,1,7,15,161664
2014,1,7,16,413169
2015,1,7,1,91528400
2015,1,7,2,99430500
2015,1,7,3,68535600
2015,1,7,4,34975100
2015,1,7,5,21695300
2015,1,7,6,17925500
2015,1,7,7,10334300
2015,1,7,8,4312290
2015,1,7,9,2625270
2015,1,7,10,2303350
2015,1,7,11,927969
2015,1,7,12,645648
2015,1,7,13,447775
2015,1,7,14,281920
2015,1,7,15,146119
2015,1,7,16,401278
2016,1,7,1,95730800
2016,1,7,2,101926000
2016,1,7,3,91068000
2016,1,7,4,36687800
2016,1,7,5,25886900
2016,1,7,6,16490800
2016,1,7,7,8266150
2016,1,7,8,5038910
2016,1,7,9,4256350
2016,1,7,10,2822360
2016,1,7,11,1561350
2016,1,7,12,674406
2016,1,7,13,391400
2016,1,7,14,421315
2016,1,7,15,181755
2016,1,7,16,522044
2017,1,7,1,74384100
2017,1,7,2,44013400
2017,1,7,3,70967800
2017,1,7,4,38763700
2017,1,7,5,17466700
2017,1,7,6,8206260
2017,1,7,7,7728460
2017,1,7,8,3923820
2017,1,7,9,3552600
2017,1,7,10,2315330
2017,1,7,11,977476
2017,1,7,12,624876
2017,1,7,13,557490
2017,1,7,14,353897
2017,1,7,15,215247
2017,1,7,16,456477
2018,1,7,1,33227700
2018,1,7,2,116377000
2018,1,7,3,169779000
2018,1,7,4,56749000
2018,1,7,5,14575300
2018,1,7,6,7409450
2018,1,7,7,5946620
2018,1,7,8,3705540
2018,1,7,9,2400880
2018,1,7,10,1196580
2018,1,7,11,976544
2018,1,7,12,526840
2018,1,7,13,470920
2018,1,7,14,334044
2018,1,7,15,141315
2018,1,7,16,466656
2019,1,7,1,73918300
2019,1,7,2,163960000
2019,1,7,3,94764300
2019,1,7,4,30139000
2019,1,7,5,13174300
2019,1,7,6,9862660
2019,1,7,7,7909210
2019,1,7,8,3705250
2019,1,7,9,1475630
2019,1,7,10,1034660
2019,1,7,11,634860
2019,1,7,12,457822
2019,1,7,13,321988
2019,1,7,14,168742
2019,1,7,15,130538
2019,1,7,16,395605
2020,1,7,1,236660000
2020,1,7,2,95631200
2020,1,7,3,26562200
2020,1,7,4,16845100
2020,1,7,5,15394700
2020,1,7,6,16672300
2020,1,7,7,10756600
2020,1,7,8,4249850
2020,1,7,9,2429470
2020,1,7,10,1821810
2020,1,7,11,1334860
2020,1,7,12,643626
2020,1,7,13,256005
2020,1,7,14,198851
2020,1,7,15,108375
2020,1,7,16,387653
2021,1,7,1,15959400
2021,1,7,2,46425500
2021,1,7,3,128619000
2021,1,7,4,49649000
2021,1,7,5,16826100
2021,1,7,6,5286830
2021,1,7,7,1659470
2021,1,7,8,1482210
2021,1,7,9,1797310
2021,1,7,10,1677090
2021,1,7,11,1113750
2021,1,7,12,470663
2021,1,7,13,295581
2021,1,7,14,225664
2021,1,7,15,175210
2021,1,7,16,294271
1972,2,7,1,15412100
1972,2,7,2,31515900
1972,2,7,3,44383900
1972,2,7,4,21098100
1972,2,7,5,9597100
1972,2,7,6,8188000
1972,2,7,7,9338160
1972,2,7,8,4863650
1972,2,7,9,2676330
1972,2,7,10,1692380
1972,2,7,11,1554390
1972,2,7,12,706111
1972,2,7,13,411538
1972,2,7,14,265469
1972,2,7,15,260337
1972,2,7,16,181930
1973,2,7,1,7098280
1973,2,7,2,97654500
1973,2,7,3,58894400
1973,2,7,4,51985900
1973,2,7,5,10766300
1973,2,7,6,9026110
1973,2,7,7,10299600
1973,2,7,8,5286690
1973,2,7,9,2986560
1973,2,7,10,1867030
1973,2,7,11,1664390
1973,2,7,12,751655
1973,2,7,13,452257
1973,2,7,14,298553
1973,2,7,15,295285
1973,2,7,16,489361
1974,2,7,1,11049800
1974,2,7,2,12439200
1974,2,7,3,32039600
1974,2,7,4,13518500
1974,2,7,5,10256400
1974,2,7,6,17425100
1974,2,7,7,10042600
1974,2,7,8,9213240
1974,2,7,9,2657430
1974,2,7,10,1953820
1974,2,7,11,1747880
1974,2,7,12,790637
1974,2,7,13,476775
1974,2,7,14,306268
1974,2,7,15,294307
1974,2,7,16,581512
1975,2,7,1,23437500
1975,2,7,2,16705300
1975,2,7,3,65713600
1975,2,7,4,8980470
1975,2,7,5,11835000
1975,2,7,6,5333710
1975,2,7,7,9449510
1975,2,7,8,3847130
1975,2,7,9,3578910
1975,2,7,10,3238630
1975,2,7,11,1667520
1975,2,7,12,1182420
1975,2,7,13,390407
1975,2,7,14,316892
1975,2,7,15,305856
1975,2,7,16,620757
1976,2,7,1,17840000
1976,2,7,2,9358000
1976,2,7,3,29807900
1976,2,7,4,16615300
1976,2,7,5,10402000
1976,2,7,6,6000820
1976,2,7,7,12557900
1976,2,7,8,2886270
1976,2,7,9,3013340
1976,2,7,10,1320560
1976,2,7,11,1730640
1976,2,7,12,629098
1976,2,7,13,662579
1976,2,7,14,503331
1976,2,7,15,303391
1976,2,7,16,684177
1977,2,7,1,18323400
1977,2,7,2,129660000
1977,2,7,3,22977400
1977,2,7,4,15207900
1977,2,7,5,12423700
1977,2,7,6,4594590
1977,2,7,7,8978910
1977,2,7,8,4503910
1977,2,7,9,2607860
1977,2,7,10,1488500
1977,2,7,11,2011350
1977,2,7,12,486769
1977,2,7,13,438759
1977,2,7,14,223899
1977,2,7,15,302650
1977,2,7,16,709516
1978,2,7,1,21970700
1978,2,7,2,34824800
1978,2,7,3,39250800
1978,2,7,4,29294500
1978,2,7,5,7609440
1978,2,7,6,15888500
1978,2,7,7,6383380
1978,2,7,8,4357860
1978,2,7,9,2914880
1978,2,7,10,1142570
1978,2,7,11,1691540
