age,year,area,f
5,2016,4,0.0218882856
6,2016,4,0.0158996567
7,2016,4,0.0155799588
8,2016,4,0.0169924774
9,2016,4,0.0188177299
10,2016,4,0.0204831512
11,2016,4,0.0217594887
12,2016,4,0.0226149179
13,2016,4,0.0231141547
14,2016,4,0.0233511963
15,2016,4,0.0234139676
16,2016,4,0.0234139676
1,2017,4,0.00030899427
2,2017,4,0.0043055218
3,2017,4,0.045231948
4,2017,4,0.045358876
5,2017,4,0.025826124
6,2017,4,0.01875892
7,2017,4,0.018380203
8,2017,4,0.020045422
9,2017,4,0.022197947
10,2017,4,0.024162227
11,2017,4,0.025667703
12,2017,4,0.026676744
13,2017,4,0.027265632
14,2017,4,0.027545216
15,2017,4,0.027619243
16,2017,4,0.027619243
1,2018,4,0.000269252882
2,2018,4,0.00375176743
3,2018,4,0.0394145072
4,2018,4,0.0395251963
5,2018,4,0.0225050587
6,2018,4,0.01634794269
7,2018,4,0.01601956995
8,2018,4,0.01747220729
9,2018,4,0.0193491412
10,2018,4,0.0210616526
11,2018,4,0.0223740615
12,2018,4,0.0232536572
13,2018,4,0.0237670077
14,2018,4,0.0240107432
15,2018,4,0.0240752945
16,2018,4,0.0240752945
1,2019,4,0.000206472726084299
2,2019,4,0.00287698835161136
3,2019,4,0.0302244599894
4,2019,4,0.0303093688014
5,2019,4,0.017257850939
6,2019,4,0.012536710797
7,2019,4,0.012285409719
8,2019,4,0.013399836347
9,2019,4,0.01483951782
10,2019,4,0.01615301106
11,2019,4,0.01715957898
12,2019,4,0.01783419335
13,2019,4,0.01822791203
14,2019,4,0.01841484493
15,2019,4,0.01846435998
16,2019,4,0.01846435998
1,2020,4,0.00017927748
2,2020,4,0.0024980504
3,2020,4,0.026243582
4,2020,4,0.02631743
5,2020,4,0.014985602
6,2020,4,0.010887989
7,2020,4,0.0106722204
8,2020,4,0.011642233
9,2020,4,0.012894158
10,2020,4,0.014035939
11,2020,4,0.014910764
12,2020,4,0.015497025
13,2020,4,0.01583917
14,2020,4,0.016001642
15,2020,4,0.016044723
16,2020,4,0.016044723
1,2021,4,6.94788225251645e-05
2,2021,4,0.000968117093815165
3,2021,4,0.0101710647772
4,2021,4,0.0102001965061
5,2021,4,0.005811246195
6,2021,4,0.00423045649
7,2021,4,0.004157239098
8,2021,4,0.00454329853
9,2021,4,0.00503646326
10,2021,4,0.00548449881
11,2021,4,0.00582708737
12,2021,4,0.00605644575
13,2021,4,0.00619028896
14,2021,4,0.00625393703
15,2021,4,0.00627097451
16,2021,4,0.00627097451
1,1972,5,0.06687678
2,1972,5,0.43873088
3,1972,5,0.4746969
4,1972,5,0.17477739
5,1972,5,0.10127781
6,1972,5,0.07404375
7,1972,5,0.06281613
8,1972,5,0.06265901
9,1972,5,0.07642651
10,1972,5,0.10114504
11,1972,5,0.12975921
12,1972,5,0.15472948
13,1972,5,0.1718117
14,1972,5,0.18063832
15,1972,5,0.18305068
16,1972,5,0.18305068
1,1973,5,0.07303878
2,1973,5,0.5036706
3,1973,5,0.5594654
4,1973,5,0.24093811
5,1973,5,0.15164359
6,1973,5,0.1027598
7,1973,5,0.08081491
8,1973,5,0.07735886
9,1973,5,0.09137517
10,1973,5,0.11786277
11,1973,5,0.14870922
12,1973,5,0.17565187
13,1973,5,0.19408711
14,1973,5,0.2036149
15,1973,5,0.20621965
16,1973,5,0.20621965
1,1974,5,0.08653892
2,1974,5,0.5974053
3,1974,5,0.6595046
4,1974,5,0.27439287
5,1974,5,0.17015331
6,1974,5,0.11712234
7,1974,5,0.09352299
8,1974,5,0.09005564
9,1974,5,0.10667493
10,1974,5,0.13792733
11,1974,5,0.17432988
12,1974,5,0.2061356
13,1974,5,0.22790192
14,1974,5,0.23915177
15,1974,5,0.24222724
16,1974,5,0.24222724
1,1975,5,0.06754992
2,1975,5,0.39688508
3,1975,5,0.43960699
4,1975,5,0.16181493
5,1975,5,0.08902693
6,1975,5,0.0667021
7,1975,5,0.05909635
8,1975,5,0.06170931
9,1975,5,0.07828244
10,1975,5,0.10619079
11,1975,5,0.1380263
12,1975,5,0.16567268
13,1975,5,0.18454832
14,1975,5,0.19429284
15,1975,5,0.19695494
16,1975,5,0.19695494
1,1976,5,0.08354895
2,1976,5,0.53622558
3,1976,5,0.572317
4,1976,5,0.19751268
5,1976,5,0.11076132
6,1976,5,0.08463729
7,1976,5,0.07414367
8,1976,5,0.07427571
9,1976,5,0.09002572
10,1976,5,0.11851599
11,1976,5,0.15162255
12,1976,5,0.18056223
13,1976,5,0.20037474
14,1976,5,0.21061511
15,1976,5,0.21341399
16,1976,5,0.21341399
1,1977,5,0.12616046
2,1977,5,0.6180239
3,1977,5,0.7080307
4,1977,5,0.28514869
5,1977,5,0.15706383
6,1977,5,0.11619521
7,1977,5,0.1034991
8,1977,5,0.11018378
9,1977,5,0.1413627
10,1977,5,0.19222671
11,1977,5,0.24971773
12,1977,5,0.29947398
13,1977,5,0.33339653
14,1977,5,0.35089819
15,1977,5,0.35567845
16,1977,5,0.35567845
1,1978,5,0.10391651
2,1978,5,0.5890386
3,1978,5,0.6933843
4,1978,5,0.27803974
5,1978,5,0.15191144
6,1978,5,0.11415765
7,1978,5,0.10288938
8,1978,5,0.10899485
9,1978,5,0.13818818
10,1978,5,0.18612486
11,1978,5,0.24041546
12,1978,5,0.28743396
13,1978,5,0.31949806
14,1978,5,0.33604232
15,1978,5,0.34056116
16,1978,5,0.34056116
1,1979,5,0.10874755
2,1979,5,0.57748859
3,1979,5,0.64774853
4,1979,5,0.27610368
5,1979,5,0.16730342
6,1979,5,0.12589083
7,1979,5,0.1075338
8,1979,5,0.10181215
9,1979,5,0.11015004
10,1979,5,0.12905816
11,1979,5,0.15195231
12,1979,5,0.1722122
13,1979,5,0.18614742
14,1979,5,0.19336532
15,1979,5,0.19534015
16,1979,5,0.19534015
1,1980,5,0.10962713
2,1980,5,0.45074322
3,1980,5,0.5402967
4,1980,5,0.30917992
5,1980,5,0.20541641
6,1980,5,0.13816762
7,1980,5,0.1075592
8,1980,5,0.10040088
9,1980,5,0.10989853
10,1980,5,0.12985688
11,1980,5,0.15337464
12,1980,5,0.17395286
13,1980,5,0.18803865
14,1980,5,0.19532125
15,1980,5,0.19731321
16,1980,5,0.19731321
1,1981,5,0.09000745
2,1981,5,0.35603378
3,1981,5,0.43062882
4,1981,5,0.24545231
5,1981,5,0.15896333
6,1981,5,0.10492921
7,1981,5,0.08206103
8,1981,5,0.07900537
9,1981,5,0.09038401
10,1981,5,0.11107236
11,1981,5,0.13477709
12,1981,5,0.15533368
13,1981,5,0.16935419
14,1981,5,0.17659112
15,1981,5,0.17856908
16,1981,5,0.17856908
1,1982,5,0.07755002
2,1982,5,0.27325356
3,1982,5,0.32328659
4,1982,5,0.18787154
5,1982,5,0.12371944
6,1982,5,0.08217516
7,1982,5,0.06389552
8,1982,5,0.06091862
9,1982,5,0.06889912
10,1982,5,0.08387674
11,1982,5,0.10115531
12,1982,5,0.11617489
13,1982,5,0.12642941
14,1982,5,0.13172502
15,1982,5,0.13317272
16,1982,5,0.13317272
1,1983,5,0.10404864
2,1983,5,0.36802636
3,1983,5,0.4504131
4,1983,5,0.27933845
5,1983,5,0.19210317
6,1983,5,0.133309
7,1983,5,0.10432603
8,1983,5,0.09487413
9,1983,5,0.09852904
10,1983,5,0.1100655
11,1983,5,0.12445642
12,1983,5,0.13726691
13,1983,5,0.14609515
14,1983,5,0.15067359
15,1983,5,0.15192778
16,1983,5,0.15192778
1,1984,5,0.10364748
2,1984,5,0.37077849
3,1984,5,0.4749801
4,1984,5,0.32176336
5,1984,5,0.22932749
6,1984,5,0.15929312
7,1984,5,0.12283229
8,1984,5,0.10878526
9,1984,5,0.10846251
10,1984,5,0.11575989
11,1984,5,0.12595122
12,1984,5,0.13529291
13,1984,5,0.14180121
14,1984,5,0.14519347
15,1984,5,0.14612509
16,1984,5,0.14612509
1,1985,5,0.1943267
2,1985,5,0.6736386
3,1985,5,0.8226787
4,1985,5,0.5180651
5,1985,5,0.35610027
6,1985,5,0.24471756
7,1985,5,0.19052049
8,1985,5,0.17228899
9,1985,5,0.17654069
10,1985,5,0.1936502
11,1985,5,0.2153887
12,1985,5,0.23481728
13,1985,5,0.24822391
14,1985,5,0.25518183
15,1985,5,0.2570889
16,1985,5,0.2570889
1,1986,5,0.25776458
2,1986,5,0.7829298
3,1986,5,0.9148859
4,1986,5,0.559961
5,1986,5,0.37503879
6,1986,5,0.25441564
7,1986,5,0.19911714
8,1986,5,0.18370561
9,1986,5,0.19298051
10,1986,5,0.2165165
11,1986,5,0.24491419
12,1986,5,0.26990955
13,1986,5,0.2870555
14,1986,5,0.29593076
15,1986,5,0.29836051
16,1986,5,0.29836051
1,1987,5,0.32051816
2,1987,5,1.0482404
3,1987,5,1.261322
4,1987,5,0.76907
5,1987,5,0.50783921
6,1987,5,0.34230751
7,1987,5,0.26928365
8,1987,5,0.25080724
9,1987,5,0.26640627
10,1987,5,0.30186272
11,1987,5,0.34391029
12,1987,5,0.38071167
13,1987,5,0.40589683
14,1987,5,0.4189191
15,1987,5,0.42248238
16,1987,5,0.42248238
1,1988,5,0.20071966
2,1988,5,0.7407487
3,1988,5,0.9495772
4,1988,5,0.6332602
5,1988,5,0.43666046
6,1988,5,0.29246759
7,1988,5,0.22434324
8,1988,5,0.20244108
9,1988,5,0.20710878
10,1988,5,0.22599995
11,1988,5,0.24978523
12,1988,5,0.27093708
13,1988,5,0.28549769
14,1988,5,0.29304773
15,1988,5,0.295117
16,1988,5,0.295117
1,1989,5,0.13002477
2,1989,5,0.45271766
3,1989,5,0.59134278
4,1989,5,0.41862249
5,1989,5,0.3011339
6,1989,5,0.20558816
7,1989,5,0.15622823
8,1989,5,0.13873152
9,1989,5,0.14058724
10,1989,5,0.15319053
11,1989,5,0.16973172
12,1989,5,0.1846483
13,1989,5,0.19497721
14,1989,5,0.20034633
15,1989,5,0.20181904
16,1989,5,0.20181904
1,1990,5,0.15483925
2,1990,5,0.56695579
3,1990,5,0.6345767
4,1990,5,0.3499143
5,1990,5,0.23449877
6,1990,5,0.15928918
7,1990,5,0.12355637
8,1990,5,0.11278229
9,1990,5,0.11886197
10,1990,5,0.1351331
11,1990,5,0.15502063
12,1990,5,0.17261783
13,1990,5,0.18471694
14,1990,5,0.19098562
15,1990,5,0.19270216
16,1990,5,0.19270216
1,1991,5,0.17547914
2,1991,5,0.6329253
3,1991,5,0.7672173
4,1991,5,0.50177446
5,1991,5,0.36838035
6,1991,5,0.26001708
7,1991,5,0.19859742
8,1991,5,0.17264289
9,1991,5,0.16998196
10,1991,5,0.18077937
11,1991,5,0.19698819
12,1991,5,0.21215246
13,1991,5,0.22280393
14,1991,5,0.22837486
15,1991,5,0.22990669
16,1991,5,0.22990669
1,1992,5,0.3172228
2,1992,5,1.3005193
3,1992,5,1.4832225
4,1992,5,0.8633932
5,1992,5,0.5994029
6,1992,5,0.40199553
7,1992,5,0.30350876
8,1992,5,0.26658871
9,1992,5,0.26609696
10,1992,5,0.28516079
11,1992,5,0.31147874
12,1992,5,0.33549941
13,1992,5,0.35220481
14,1992,5,0.36090729
15,1992,5,0.3632976
16,1992,5,0.3632976
1,1993,5,0.1689201
2,1993,5,0.6526414
3,1993,5,0.7277834
4,1993,5,0.4252192
5,1993,5,0.29620425
6,1993,5,0.19608546
7,1993,5,0.14632238
8,1993,5,0.12800202
9,1993,5,0.12754784
10,1993,5,0.13637988
11,1993,5,0.148612
12,1993,5,0.15977555
13,1993,5,0.16753851
14,1993,5,0.17158299
15,1993,5,0.17269414
16,1993,5,0.17269414
1,1994,5,0.1596844
2,1994,5,0.6115098
3,1994,5,0.6911403
4,1994,5,0.3948744
5,1994,5,0.26807087
6,1994,5,0.17770436
7,1994,5,0.13482036
8,1994,5,0.1215617
9,1994,5,0.12672772
10,1994,5,0.14237355
11,1994,5,0.16167666
12,1994,5,0.17878024
13,1994,5,0.19054347
14,1994,5,0.1966399
15,1994,5,0.19830992
16,1994,5,0.19830992
1,1995,5,0.28508591
2,1995,5,1.1131163
3,1995,5,1.2921698
4,1995,5,0.7471687
5,1995,5,0.50405649
6,1995,5,0.33984857
7,1995,5,0.26232976
8,1995,5,0.23618842
9,1995,5,0.24134759
10,1995,5,0.26395867
11,1995,5,0.2927796
12,1995,5,0.31853567
13,1995,5,0.33630459
14,1995,5,0.34552676
15,1995,5,0.34805496
16,1995,5,0.34805496
1,1996,5,0.29581539
2,1996,5,1.2693761
3,1996,5,1.5144184
4,1996,5,0.9756245
5,1996,5,0.7113259
6,1996,5,0.47802397
7,1996,5,0.35325658
8,1996,5,0.3027631
9,1996,5,0.29515946
10,1996,5,0.30982808
11,1996,5,0.33311554
12,1996,5,0.35507432
13,1996,5,0.37053012
14,1996,5,0.3786249
15,1996,5,0.38085398
16,1996,5,0.38085398
1,1997,5,0.2505641
2,1997,5,1.011528
3,1997,5,1.138083
4,1997,5,0.6439789
5,1997,5,0.4421645
6,1997,5,0.29377044
7,1997,5,0.22135406
8,1997,5,0.19799187
9,1997,5,0.20589804
10,1997,5,0.23181054
11,1997,5,0.26413376
12,1997,5,0.29288365
13,1997,5,0.31268867
14,1997,5,0.32295984
15,1997,5,0.3257741
16,1997,5,0.3257741
1,1998,5,0.35540023
2,1998,5,1.4813498
3,1998,5,1.6400395
4,1998,5,0.918113
5,1998,5,0.6307305
6,1998,5,0.41270233
7,1998,5,0.30695285
8,1998,5,0.27128364
9,1998,5,0.2775323
10,1998,5,0.30664718
11,1998,5,0.34388284
12,1998,5,0.37719217
13,1998,5,0.40018373
14,1998,5,0.41212029
15,1998,5,0.41539349
16,1998,5,0.41539349
1,1999,5,0.29222909
2,1999,5,1.1671419
3,1999,5,1.322413
4,1999,5,0.7935051
5,1999,5,0.5642951
6,1999,5,0.37571307
7,1999,5,0.27846576
8,1999,5,0.24231858
9,1999,5,0.24257794
10,1999,5,0.26249228
11,1999,5,0.28971975
12,1999,5,0.31453212
13,1999,5,0.3317825
14,1999,5,0.34076734
15,1999,5,0.3432346
16,1999,5,0.3432346
1,2000,5,0.25698679
2,2000,5,1.1000818
3,2000,5,1.3317826
4,2000,5,0.7464246
5,2000,5,0.49776077
6,2000,5,0.32364568
7,2000,5,0.23918893
8,2000,5,0.20974797
9,2000,5,0.21262263
10,2000,5,0.23289742
11,2000,5,0.25940887
12,2000,5,0.28325478
13,2000,5,0.29974549
14,2000,5,0.3083143
15,2000,5,0.31066508
16,2000,5,0.31066508
1,2001,5,0.19512151
2,2001,5,0.8235762
3,2001,5,1.0028219
4,2001,5,0.5534368
5,2001,5,0.36078666
6,2001,5,0.23220494
7,2001,5,0.17227039
8,2001,5,0.15280257
9,2001,5,0.15683926
10,2001,5,0.17351067
11,2001,5,0.19455879
12,2001,5,0.21329596
13,2001,5,0.22620056
14,2001,5,0.23289372
15,2001,5,0.23472846
16,2001,5,0.23472846
1,2002,5,0.17151894
2,2002,5,0.6693024
3,2002,5,0.8154346
4,2002,5,0.4535207
5,2002,5,0.29423467
6,2002,5,0.19064473
7,2002,5,0.14267128
8,2002,5,0.1272809
9,2002,5,0.13076351
10,2002,5,0.14442049
11,2002,5,0.16159253
12,2002,5,0.1768624
13,2002,5,0.18737474
14,2002,5,0.1928261
15,2002,5,0.1943203
16,2002,5,0.1943203
1,2003,5,0.31925788
2,2003,5,1.2581721
3,2003,5,1.5748358
4,2003,5,0.9272583
5,2003,5,0.637845
6,2003,5,0.43225483
7,2003,5,0.3238527
8,2003,5,0.28116742
9,2003,5,0.27956296
10,2003,5,0.301038
11,2003,5,0.33141509
12,2003,5,0.3593736
13,2003,5,0.37888587
14,2003,5,0.38906377
15,2003,5,0.39185982
16,2003,5,0.39185982
1,2004,5,0.23143798
2,2004,5,0.9356291
3,2004,5,1.1758813
4,2004,5,0.6784232
5,2004,5,0.44623899
6,2004,5,0.28714045
7,2004,5,0.21213673
8,2004,5,0.18739127
9,2004,5,0.19100747
10,2004,5,0.20951249
11,2004,5,0.23317471
12,2004,5,0.25430072
13,2004,5,0.26886534
14,2004,5,0.27642343
15,2004,5,0.27849604
16,2004,5,0.27849604
1,2005,5,0.17750295
2,2005,5,0.6751063
3,2005,5,0.8499159
4,2005,5,0.4437622
5,2005,5,0.27179124
6,2005,5,0.18047696
7,2005,5,0.1409001
8,2005,5,0.13157455
9,2005,5,0.14327756
10,2005,5,0.16813796
11,2005,5,0.19746241
12,2005,5,0.22311941
13,2005,5,0.24067896
14,2005,5,0.24975714
15,2005,5,0.25224043
16,2005,5,0.25224043
1,2006,5,0.19217189
2,2006,5,0.7554008
3,2006,5,0.940011
4,2006,5,0.5028406
5,2006,5,0.31569605
6,2006,5,0.20828383
7,2006,5,0.16047883
8,2006,5,0.14776626
9,2006,5,0.15828892
10,2006,5,0.18281555
11,2006,5,0.21212212
12,2006,5,0.23785213
13,2006,5,0.2554842
14,2006,5,0.26460579
15,2006,5,0.26710201
16,2006,5,0.26710201
1,2007,5,0.23250192
2,2007,5,0.9355666
3,2007,5,1.145835
4,2007,5,0.6048919
5,2007,5,0.38136004
6,2007,5,0.2507706
7,2007,5,0.19210355
8,2007,5,0.17626514
9,2007,5,0.18892728
10,2007,5,0.21877994
11,2007,5,0.25452819
12,2007,5,0.28593915
13,2007,5,0.30747197
14,2007,5,0.31861339
15,2007,5,0.32166256
16,2007,5,0.32166256
1,2008,5,0.26574722
2,2008,5,1.0477668
3,2008,5,1.2654319
4,2008,5,0.6777724
5,2008,5,0.43387319
6,2008,5,0.28752834
7,2008,5,0.22053027
8,2008,5,0.20105823
9,2008,5,0.21276123
10,2008,5,0.24302656
11,2008,5,0.27974645
12,2008,5,0.31213738
13,2008,5,0.3343761
14,2008,5,0.34589106
15,2008,5,0.34904361
16,2008,5,0.34904361
1,2009,5,0.27779419
2,2009,5,1.053701
3,2009,5,1.2356217
4,2009,5,0.6794542
5,2009,5,0.4474149
6,2009,5,0.29405326
7,2009,5,0.22046004
8,2009,5,0.19290201
9,2009,5,0.19062953
10,2009,5,0.20117624
11,2009,5,0.21642007
12,2009,5,0.23045141
13,2009,5,0.24023511
14,2009,5,0.24533934
15,2009,5,0.24674302
16,2009,5,0.24674302
1,2010,5,0.23460352
2,2010,5,0.9495094
3,2010,5,1.1209522
4,2010,5,0.6155314
5,2010,5,0.40585262
6,2010,5,0.26428599
7,2010,5,0.19676365
8,2010,5,0.17250499
9,2010,5,0.17254648
10,2010,5,0.18516889
11,2010,5,0.20231157
12,2010,5,0.21786145
13,2010,5,0.2286464
14,2010,5,0.23425886
15,2010,5,0.23580019
16,2010,5,0.23580019
1,2011,5,0.18668166
2,2011,5,0.9338017
3,2011,5,1.1008594
4,2011,5,0.5647927
5,2011,5,0.3714186
6,2011,5,0.24061021
7,2011,5,0.17549086
8,2011,5,0.14732541
9,2011,5,0.13870341
10,2011,5,0.13926634
11,2011,5,0.14347981
12,2011,5,0.14806468
13,2011,5,0.15143767
14,2011,5,0.15323997
15,2011,5,0.15374193
16,2011,5,0.15374193
1,2012,5,0.2193976
2,2012,5,1.0302273
3,2012,5,1.2606713
4,2012,5,0.6229894
5,2012,5,0.38999067
6,2012,5,0.25585997
7,2012,5,0.19142189
8,2012,5,0.1642417
9,2012,5,0.15801844
10,2012,5,0.16244726
11,2012,5,0.1710407
12,2012,5,0.17941812
13,2012,5,0.18537602
14,2012,5,0.18851133
15,2012,5,0.18937724
16,2012,5,0.18937724
1,2013,5,0.32958068
2,2013,5,1.1112778
3,2013,5,1.3494791
4,2013,5,0.6916793
5,2013,5,0.4248306
6,2013,5,0.28776826
7,2013,5,0.22409116
8,2013,5,0.19765485
9,2013,5,0.19128322
10,2013,5,0.19501135
11,2013,5,0.20268611
12,2013,5,0.21023088
13,2013,5,0.21561089
14,2013,5,0.21844596
15,2013,5,0.21922969
16,2013,5,0.21922969
1,2014,5,0.30491594
2,2014,5,1.1458703
3,2014,5,1.3975169
4,2014,5,0.6864894
5,2014,5,0.4184916
6,2014,5,0.28479509
7,2014,5,0.22157708
8,2014,5,0.19423582
9,2014,5,0.18770466
10,2014,5,0.19223909
11,2014,5,0.20121217
12,2014,5,0.21000959
13,2014,5,0.21628077
14,2014,5,0.21958357
15,2014,5,0.2204957
16,2014,5,0.2204957
1,2015,5,0.23378062
2,2015,5,1.2183632
3,2015,5,1.5426328
4,2015,5,0.6893278
5,2015,5,0.40060349
6,2015,5,0.26582241
7,2015,5,0.20385107
8,2015,5,0.17851703
9,2015,5,0.17760352
10,2015,5,0.19102144
11,2015,5,0.20997735
12,2015,5,0.22739462
13,2015,5,0.23953497
14,2015,5,0.24586328
15,2015,5,0.24760133
16,2015,5,0.24760133
1,2016,5,0.32522892
2,2016,5,1.6200107
3,2016,5,2.1503568
4,2016,5,0.9758691
5,2016,5,0.5576727
6,2016,5,0.36855586
7,2016,5,0.28079386
8,2016,5,0.24097576
9,2016,5,0.22951613
10,2016,5,0.23317126
11,2016,5,0.24300318
12,2016,5,0.25303325
13,2016,5,0.26026968
14,2016,5,0.26409973
15,2016,5,0.26516004
16,2016,5,0.26516004
1,2017,5,0.37690807
2,2017,5,1.4892866
3,2017,5,2.0088512
4,2017,5,1.0161996
5,2017,5,0.6233147
6,2017,5,0.42921875
7,2017,5,0.32993849
8,2017,5,0.28364352
9,2017,5,0.27005976
10,2017,5,0.27461698
11,2017,5,0.28685399
12,2017,5,0.29942089
13,2017,5,0.30852204
14,2017,5,0.31334518
15,2017,5,0.31467999
16,2017,5,0.31467999
1,2018,5,0.27983918
2,2018,5,1.461875
3,2018,5,2.0465721
4,2018,5,0.9977828
5,2018,5,0.5862357
6,2018,5,0.37750574
7,2018,5,0.2800314
8,2018,5,0.23995214
9,2018,5,0.23256227
10,2018,5,0.24219202
11,2018,5,0.25835243
12,2018,5,0.27369365
13,2018,5,0.28450072
14,2018,5,0.29016262
15,2018,5,0.29172265
16,2018,5,0.29172265
1,2019,5,0.4063846
2,2019,5,1.6511675
3,2019,5,2.2151495
4,2019,5,1.0901342
5,2019,5,0.6444471
6,2019,5,0.43092327
7,2019,5,0.33025604
8,2019,5,0.28687493
9,2019,5,0.27642293
10,2019,5,0.2833891
11,2019,5,0.29730681
12,2019,5,0.31095583
13,2019,5,0.32068179
14,2019,5,0.32580259
15,2019,5,0.32721668
16,2019,5,0.32721668
1,2020,5,0.44792908
2,2020,5,1.8799519
3,2020,5,2.6638781
4,2020,5,1.3976529
5,2020,5,0.8270206
6,2020,5,0.52196514
7,2020,5,0.38582316
8,2020,5,0.33558059
9,2020,5,0.32844125
10,2020,5,0.34154734
11,2020,5,0.36176658
12,2020,5,0.38050506
13,2020,5,0.39357722
14,2020,5,0.40040079
15,2020,5,0.40227988
16,2020,5,0.40227988
1,2021,5,0.5566459
2,2021,5,2.4195471
3,2021,5,3.1334879
4,2021,5,1.3607048
5,2021,5,0.7456739
6,2021,5,0.5082862
7,2021,5,0.40339332
8,2021,5,0.35582583
9,2021,5,0.3457841
10,2021,5,0.35770481
11,2021,5,0.37858004
12,2021,5,0.39865116
13,2021,5,0.41286275
14,2021,5,0.42032145
15,2021,5,0.42237682
16,2021,5,0.42237682
1,1972,6,0.00044289183
2,1972,6,0.006871625
3,1972,6,0.1111313
4,1972,6,0.19124524
5,1972,6,0.13964938
6,1972,6,0.09094856
7,1972,6,0.06523405
8,1972,6,0.051578127
9,1972,6,0.044046254
10,1972,6,0.039794514
11,1972,6,0.037390289
12,1972,6,0.036065162
13,1972,6,0.035382397
14,1972,6,0.035082465
15,1972,6,0.035006629
16,1972,6,0.035006629
1,1973,6,0.00087493555
2,1973,6,0.0129069942
3,1973,6,0.20293251
4,1973,6,0.34716646
5,1973,6,0.25348065
6,1973,6,0.165282892
7,1973,6,0.118703016
8,1973,6,0.093987404
9,1973,6,0.080380208
10,1973,6,0.072714923
11,1973,6,0.068388824
12,1973,6,0.066008229
13,1973,6,0.064783201
14,1973,6,0.064245677
15,1973,6,0.064110024
16,1973,6,0.064110024
1,1974,6,0.0017132846
2,1974,6,0.026289104
3,1974,6,0.42307507
4,1974,6,0.7279783
5,1974,6,0.5321134
6,1974,6,0.34669582
7,1974,6,0.24854364
8,1974,6,0.19637465
9,1974,6,0.16760751
10,1974,6,0.15137806
11,1974,6,0.14220652
12,1974,6,0.13715421
13,1974,6,0.1345523
14,1974,6,0.13341002
15,1974,6,0.13312182
16,1974,6,0.13312182
1,1975,6,0.0008945763
2,1975,6,0.013459623
3,1975,6,0.21446907
4,1975,6,0.36853334
5,1975,6,0.26965768
6,1975,6,0.17591717
7,1975,6,0.12621034
8,1975,6,0.0997751
9,1975,6,0.0852003
10,1975,6,0.0769808
11,1975,6,0.07233753
12,1975,6,0.06978036
13,1975,6,0.06846363
14,1975,6,0.0678855
15,1975,6,0.06773952
16,1975,6,0.06773952
1,1976,6,0.0010424417
2,1976,6,0.014242627
3,1976,6,0.21263773
4,1976,6,0.35840855
5,1976,6,0.26050755
6,1976,6,0.16995858
7,1976,6,0.122558942
8,1976,6,0.097553404
9,1976,6,0.083849519
10,1976,6,0.076161037
11,1976,6,0.071837223
12,1976,6,0.069464918
13,1976,6,0.068246976
14,1976,6,0.067713482
15,1976,6,0.067578987
16,1976,6,0.067578987
1,1977,6,0.0012692183
2,1977,6,0.016231012
3,1977,6,0.23096857
4,1977,6,0.384321
5,1977,6,0.27873916
6,1977,6,0.18218374
7,1977,6,0.1318573
8,1977,6,0.105406622
9,1977,6,0.090968841
10,1977,6,0.082901215
11,1977,6,0.078380709
12,1977,6,0.075907958
13,1977,6,0.074641448
14,1977,6,0.074087612
15,1977,6,0.07394815
16,1977,6,0.07394815
1,1978,6,0.0011682721
2,1978,6,0.0167596541
3,1978,6,0.25867105
4,1978,6,0.44009103
5,1978,6,0.32068351
6,1978,6,0.209081138
7,1978,6,0.150364846
8,1978,6,0.119283356
9,1978,6,0.102201213
10,1978,6,0.09259273
11,1978,6,0.087176945
12,1978,6,0.084199948
13,1978,6,0.082669362
14,1978,6,0.081998215
15,1978,6,0.081828973
16,1978,6,0.081828973
1,1979,6,0.00118046545
2,1979,6,0.01791765
3,1979,6,0.286095
4,1979,6,0.4907576
5,1979,6,0.35803899
6,1979,6,0.23315053
7,1979,6,0.167287015
8,1979,6,0.13234745
9,1979,6,0.113099414
10,1979,6,0.102246839
11,1979,6,0.096116777
12,1979,6,0.092741244
13,1979,6,0.09100344
14,1979,6,0.09024068
15,1979,6,0.090048202
16,1979,6,0.090048202
1,1980,6,0.0015386347
2,1980,6,0.02084796
3,1980,6,0.31096413
4,1980,6,0.52592081
5,1980,6,0.38409153
6,1980,6,0.25123505
7,1980,6,0.1810374
8,1980,6,0.14384378
9,1980,6,0.12343149
10,1980,6,0.111974713
11,1980,6,0.105530583
12,1980,6,0.101994224
13,1980,6,0.10017824
14,1980,6,0.099382541
15,1980,6,0.099181952
16,1980,6,0.099181952
1,1981,6,0.002901253
2,1981,6,0.036728243
3,1981,6,0.51879059
4,1981,6,0.8617709
5,1981,6,0.62507134
6,1981,6,0.40871955
7,1981,6,0.29591947
8,1981,6,0.23664436
9,1981,6,0.20430819
10,1981,6,0.18625195
11,1981,6,0.17614131
12,1981,6,0.17061382
13,1981,6,0.16778401
14,1981,6,0.16654705
15,1981,6,0.16623582
16,1981,6,0.16623582
1,1982,6,0.0028453134
2,1982,6,0.022613566
3,1982,6,0.17743558
4,1982,6,0.23660984
5,1982,6,0.17114865
6,1982,6,0.11909042
7,1982,6,0.09222201
8,1982,6,0.07876614
9,1982,6,0.072079924
10,1982,6,0.068761365
11,1982,6,0.067118873
12,1982,6,0.066318254
13,1982,6,0.065946252
14,1982,6,0.065795375
15,1982,6,0.065759163
16,1982,6,0.065759163
1,1983,6,0.005046281
2,1983,6,0.038927966
