year,season,fishery,area,t
2017,4,20,6,46022.7
2018,4,20,6,29369.9
2019,4,20,6,24845.2
2020,4,20,6,62772.2
2021,4,20,6,41336.1
1972,4,21,6,3.14751
1973,4,21,6,3.37374
1974,4,21,6,3.24965
1975,4,21,6,3.40412
1976,4,21,6,3.15902
1977,4,21,6,3.37737
1978,4,21,6,3.18175
1979,4,21,6,3.60585
1980,4,21,6,3.35423
1981,4,21,6,3.4445
1982,4,21,6,3.11821
1983,4,21,6,3.18264
1984,4,21,6,3.46902
1985,4,21,6,3.27484
1986,4,21,6,3.25024
1987,4,21,6,3.29276
1988,4,21,6,2.97663
1989,4,21,6,3.54238
1990,4,21,6,2.7833
1991,4,21,6,3.39017
1992,4,21,6,3.20461
1993,4,21,6,3.20269
1994,4,21,6,2.97932
1995,4,21,6,3.42936
1996,4,21,6,2.86634
1997,4,21,6,3.28155
1998,4,21,6,3.13256
1999,4,21,6,3.15934
2000,4,21,6,3.03702
2001,4,21,6,3.36711
2002,4,21,6,3.10885
2003,4,21,6,3.50367
2004,4,21,6,2.92514
2005,4,21,6,3.153
2006,4,21,6,3.02309
2007,4,21,6,2.92315
2008,4,21,6,3.31057
2009,4,21,6,3.19132
2010,4,21,6,2.81213
2011,4,21,6,2.97994
2012,4,21,6,2.94024
2013,4,21,6,2.92827
2014,4,21,6,3.03654
2015,4,21,6,3.21954
2016,4,21,6,3.2906
2017,4,21,6,3.01525
2018,4,21,6,2.91623
2019,4,21,6,3.16927
2020,4,21,6,2.90887
2021,4,21,6,2.90473
1972,4,22,4,113.6
1973,4,22,4,1631.9
1974,4,22,4,264
1975,4,22,4,4495.4
1976,4,22,4,219.6
1977,4,22,4,2322.8
1978,4,22,4,166.9
1979,4,22,4,862.1
1980,4,22,4,754.5
1981,4,22,4,1165.3
1982,4,22,4,835.2
1983,4,22,4,1312.4
1984,4,22,4,799.6
1985,4,22,4,3261.5
1986,4,22,4,2860.3
1987,4,22,4,9103.6
1988,4,22,4,584.5
1989,4,22,4,892.5
1990,4,22,4,1417.4
1991,4,22,4,336.5
1992,4,22,4,6901.4
1993,4,22,4,4472.8
1994,4,22,4,2290.4
1995,4,22,4,61.8
1996,4,22,4,7573.3
1997,4,22,4,417.6
1998,4,22,4,4932.3
1999,4,22,4,1020.3
2000,4,22,4,4222.8
2001,4,22,4,12073.8
2002,4,22,4,5086.8
2003,4,22,4,110.6
2004,4,22,4,13571.5
2005,4,22,4,4494.1
2006,4,22,4,6300.3
2007,4,22,4,9948.1
2008,4,22,4,56.3
2009,4,22,4,143
2010,4,22,4,359.5
2011,4,22,4,4681.8
2012,4,22,4,3174.9
2013,4,22,4,2295.8
2014,4,22,4,1507.4
2015,4,22,4,2874.8
2016,4,22,4,3209.2
2017,4,22,4,8133
2018,4,22,4,10434.1
2019,4,22,4,209.6
2020,4,22,4,9939.6
2021,4,22,4,0
1972,4,23,4,4.24643
1973,4,23,4,4.18061
1974,4,23,4,4.12962
1975,4,23,4,4.36105
1976,4,23,4,4.36782
1977,4,23,4,4.31349
1978,4,23,4,4.10174
1979,4,23,4,4.42597
1980,4,23,4,4.08495
1981,4,23,4,4.3892
1982,4,23,4,4.2665
1983,4,23,4,3.95779
1984,4,23,4,4.1529
1985,4,23,4,4.31283
1986,4,23,4,3.9741
1987,4,23,4,4.19465
1988,4,23,4,4.19693
1989,4,23,4,4.43655
1990,4,23,4,4.34517
1991,4,23,4,4.16651
1992,4,23,4,4.16882
1993,4,23,4,4.197
1994,4,23,4,4.29667
1995,4,23,4,4.13774
1996,4,23,4,4.37432
1997,4,23,4,4.19493
1998,4,23,4,4.11914
1999,4,23,4,4.30139
2000,4,23,4,4.19799
2001,4,23,4,4.14804
2002,4,23,4,4.3652
2003,4,23,4,4.17633
2004,4,23,4,4.26117
2005,4,23,4,4.07043
2006,4,23,4,4.15105
2007,4,23,4,4.45148
2008,4,23,4,4.36379
2009,4,23,4,4.36961
2010,4,23,4,4.02612
2011,4,23,4,4.12591
2012,4,23,4,4.28712
2013,4,23,4,4.18175
2014,4,23,4,4.36617
2015,4,23,4,4.20758
2016,4,23,4,4.3355
2017,4,23,4,4.26029
2018,4,23,4,3.97328
2019,4,23,4,4.1931
2020,4,23,4,4.38648
2021,4,23,4,3.9475
1972,4,24,7,7465.6
1973,4,24,7,32724.8
1974,4,24,7,13903.6
1975,4,24,7,12452.5
1976,4,24,7,13189.7
1977,4,24,7,14718.3
1978,4,24,7,17791.6
1979,4,24,7,8021.4
1980,4,24,7,12358
1981,4,24,7,7510.9
1982,4,24,7,7566.5
1983,4,24,7,11580.9
1984,4,24,7,8374.5
1985,4,24,7,9657.5
1986,4,24,7,4099
1987,4,24,7,1072.5
1988,4,24,7,16390.4
1989,4,24,7,7265.7
1990,4,24,7,4834.3
1991,4,24,7,2238.8
1992,4,24,7,6088.8
1993,4,24,7,752.1
1994,4,24,7,5635.6
1995,4,24,7,4344.3
1996,4,24,7,2428.3
1997,4,24,7,3202.2
1998,4,24,7,1968.4
1999,4,24,7,1097.3
2000,4,24,7,202
2001,4,24,7,111.4
2002,4,24,7,7119.5
2003,4,24,7,1145.9
2004,4,24,7,1347
2005,4,24,7,414.4
2006,4,24,7,514.2
2007,4,24,7,394.7
2008,4,24,7,3030.2
2009,4,24,7,160.5
2010,4,24,7,2820
2011,4,24,7,760.3
2012,4,24,7,3141.6
2013,4,24,7,3111
2014,4,24,7,727
2015,4,24,7,207.9
2016,4,24,7,1906.5
2017,4,24,7,141.9
2018,4,24,7,8.4
2019,4,24,7,173.3
2020,4,24,7,14
2021,4,24,7,0
1972,4,25,7,64.4
1973,4,25,7,94.4
1974,4,25,7,439.6
1975,4,25,7,1304.4
1976,4,25,7,2626.9
1977,4,25,7,1304.1
1978,4,25,7,3335.7
1979,4,25,7,2643.8
1980,4,25,7,3941.1
1981,4,25,7,9817.5
1982,4,25,7,13827.5
1983,4,25,7,21413
1984,4,25,7,22091.6
1985,4,25,7,11561.2
1986,4,25,7,24979.1
1987,4,25,7,41455.9
1988,4,25,7,29128.3
1989,4,25,7,32240.1
1990,4,25,7,42247
1991,4,25,7,24857.8
1992,4,25,7,45222.3
1993,4,25,7,35579.2
1994,4,25,7,46843.1
1995,4,25,7,13345.3
1996,4,25,7,24402.5
1997,4,25,7,19884.2
1998,4,25,7,42039.8
1999,4,25,7,34304.1
2000,4,25,7,32838.3
2001,4,25,7,29416.2
2002,4,25,7,28574.3
2003,4,25,7,28357.4
2004,4,25,7,97767
2005,4,25,7,92559.2
2006,4,25,7,69051.4
2007,4,25,7,107808
2008,4,25,7,44729.2
2009,4,25,7,72084.7
2010,4,25,7,70413.5
2011,4,25,7,58529.1
2012,4,25,7,63594.3
2013,4,25,7,82470.3
2014,4,25,7,64677.5
2015,4,25,7,17621.3
2016,4,25,7,49669.5
2017,4,25,7,56887.6
2018,4,25,7,46665.8
2019,4,25,7,24614.4
2020,4,25,7,79766.1
2021,4,25,7,19992.3
1972,4,26,7,0
1973,4,26,7,87.5
1974,4,26,7,122.8
1975,4,26,7,69.9
1976,4,26,7,3.8
1977,4,26,7,79.1
1978,4,26,7,61
1979,4,26,7,1567.6
1980,4,26,7,584.4
1981,4,26,7,1856.6
1982,4,26,7,2379.9
1983,4,26,7,13555.7
1984,4,26,7,7164.7
1985,4,26,7,3556.2
1986,4,26,7,10211.4
1987,4,26,7,3678.6
1988,4,26,7,39573
1989,4,26,7,14086.6
1990,4,26,7,12649.4
1991,4,26,7,23540.2
1992,4,26,7,47193.2
1993,4,26,7,29022.1
1994,4,26,7,38422.7
1995,4,26,7,48434.9
1996,4,26,7,39598.9
1997,4,26,7,13703.6
1998,4,26,7,52980.4
1999,4,26,7,34833.1
2000,4,26,7,28298.7
2001,4,26,7,28913.2
2002,4,26,7,62339.8
2003,4,26,7,17708.7
2004,4,26,7,26218
2005,4,26,7,23032
2006,4,26,7,22719.4
2007,4,26,7,71975.5
2008,4,26,7,35559.9
2009,4,26,7,18852
2010,4,26,7,84438.6
2011,4,26,7,33928.6
2012,4,26,7,30320.9
2013,4,26,7,48105.5
2014,4,26,7,21575
2015,4,26,7,65479.4
2016,4,26,7,55466
2017,4,26,7,47831.3
2018,4,26,7,32056.5
2019,4,26,7,49555.2
2020,4,26,7,72051.1
2021,4,26,7,44397.6
1972,4,27,7,3.49835
1973,4,27,7,3.40642
1974,4,27,7,3.75174
1975,4,27,7,3.62708
1976,4,27,7,3.62548
1977,4,27,7,3.48264
1978,4,27,7,3.46504
1979,4,27,7,3.83733
1980,4,27,7,3.52176
1981,4,27,7,3.80402
1982,4,27,7,3.40119
1983,4,27,7,3.31802
1984,4,27,7,3.67503
1985,4,27,7,3.57183
1986,4,27,7,3.43239
1987,4,27,7,3.24327
1988,4,27,7,3.4047
1989,4,27,7,3.78041
1990,4,27,7,3.21295
1991,4,27,7,3.53147
1992,4,27,7,3.4834
1993,4,27,7,3.3849
1994,4,27,7,3.16624
1995,4,27,7,3.42113
1996,4,27,7,3.23763
1997,4,27,7,3.48045
1998,4,27,7,3.09757
1999,4,27,7,3.44349
2000,4,27,7,3.28572
2001,4,27,7,3.42959
2002,4,27,7,3.17937
2003,4,27,7,3.59915
2004,4,27,7,3.028
2005,4,27,7,3.27873
2006,4,27,7,3.26852
2007,4,27,7,3.05265
2008,4,27,7,3.48465
2009,4,27,7,3.05251
2010,4,27,7,3.14152
2011,4,27,7,3.37111
2012,4,27,7,3.00941
2013,4,27,7,3.16037
2014,4,27,7,3.18057
2015,4,27,7,3.32972
2016,4,27,7,3.36906
2017,4,27,7,3.1359
2018,4,27,7,3.14983
2019,4,27,7,3.30666
2020,4,27,7,3.06771
2021,4,27,7,3.20946
1972,4,28,8,3121.9
1973,4,28,8,1179.3
1974,4,28,8,3529.6
1975,4,28,8,3229.8
1976,4,28,8,15070.9
1977,4,28,8,18611.8
1978,4,28,8,16516.9
1979,4,28,8,14418.7
1980,4,28,8,23384.5
1981,4,28,8,22732.6
1982,4,28,8,20886.4
1983,4,28,8,29169.4
1984,4,28,8,21291.3
1985,4,28,8,13372.6
1986,4,28,8,23750.1
1987,4,28,8,8053.9
1988,4,28,8,12755.8
1989,4,28,8,9242.6
1990,4,28,8,1212.2
1991,4,28,8,13306.8
1992,4,28,8,5207
1993,4,28,8,6434.4
1994,4,28,8,4548.3
1995,4,28,8,5504.7
1996,4,28,8,6909.6
1997,4,28,8,884.1
1998,4,28,8,2807.5
1999,4,28,8,4240.1
2000,4,28,8,284.7
2001,4,28,8,53.7
2002,4,28,8,2290.6
2003,4,28,8,1820.5
2004,4,28,8,757.5
2005,4,28,8,493.5
2006,4,28,8,0
2007,4,28,8,1081
2008,4,28,8,584.7
2009,4,28,8,5311.7
2010,4,28,8,3393.6
2011,4,28,8,106.9
2012,4,28,8,953.7
2013,4,28,8,1683.9
2014,4,28,8,6
2015,4,28,8,4
2016,4,28,8,12
2017,4,28,8,5.1
2018,4,28,8,0
2019,4,28,8,2495
2020,4,28,8,18
2021,4,28,8,0
1972,4,29,8,0
1973,4,29,8,0
1974,4,29,8,0
1975,4,29,8,0
1976,4,29,8,0
1977,4,29,8,0
1978,4,29,8,0
1979,4,29,8,0
1980,4,29,8,0
1981,4,29,8,491.1
1982,4,29,8,4179.2
1983,4,29,8,2330.3
1984,4,29,8,3673.9
1985,4,29,8,69.2
1986,4,29,8,1431.9
1987,4,29,8,3729.3
1988,4,29,8,0
1989,4,29,8,389.4
1990,4,29,8,1302.2
1991,4,29,8,1936.5
1992,4,29,8,3293.2
1993,4,29,8,3341.4
1994,4,29,8,5644
1995,4,29,8,954.8
1996,4,29,8,14404.9
1997,4,29,8,14710.8
1998,4,29,8,26184.7
1999,4,29,8,42930.3
2000,4,29,8,23767.6
2001,4,29,8,18840.1
2002,4,29,8,20117.4
2003,4,29,8,29571.4
2004,4,29,8,34414.3
2005,4,29,8,30044.5
2006,4,29,8,52155.4
2007,4,29,8,48938.7
2008,4,29,8,32708.3
2009,4,29,8,129400
2010,4,29,8,32747.5
2011,4,29,8,46401
2012,4,29,8,124895
2013,4,29,8,109306
2014,4,29,8,97953.8
2015,4,29,8,120069
2016,4,29,8,114503
2017,4,29,8,119383
2018,4,29,8,199462
2019,4,29,8,122374
2020,4,29,8,115662
2021,4,29,8,47295.4
1972,4,30,8,0
1973,4,30,8,0
1974,4,30,8,0
1975,4,30,8,0
1976,4,30,8,0
1977,4,30,8,0
1978,4,30,8,0
1979,4,30,8,0
1980,4,30,8,0
1981,4,30,8,32.3
1982,4,30,8,427.8
1983,4,30,8,5085.1
1984,4,30,8,7.5
1985,4,30,8,1015.9
1986,4,30,8,519
1987,4,30,8,740.4
1988,4,30,8,48.8
1989,4,30,8,1154.7
1990,4,30,8,25395.8
1991,4,30,8,31032.9
1992,4,30,8,10161.8
1993,4,30,8,19458.2
1994,4,30,8,40775.8
1995,4,30,8,472.5
1996,4,30,8,68
1997,4,30,8,5702.3
1998,4,30,8,17795.2
1999,4,30,8,2150.7
2000,4,30,8,11522.2
2001,4,30,8,18333
2002,4,30,8,90106.2
2003,4,30,8,13510.7
2004,4,30,8,4719.9
2005,4,30,8,47259.7
2006,4,30,8,10901.8
2007,4,30,8,36926.5
2008,4,30,8,35795.3
2009,4,30,8,64425.9
2010,4,30,8,14508.2
2011,4,30,8,14064
2012,4,30,8,49227.2
2013,4,30,8,41401.4
2014,4,30,8,120322
2015,4,30,8,119571
2016,4,30,8,29917.3
2017,4,30,8,33736.6
2018,4,30,8,30928.1
2019,4,30,8,106098
2020,4,30,8,38671.1
2021,4,30,8,20061.5
1972,4,31,8,3.94198
1973,4,31,8,3.666
1974,4,31,8,4.01687
1975,4,31,8,4.0042
1976,4,31,8,4.01302
1977,4,31,8,3.93366
1978,4,31,8,3.54844
1979,4,31,8,4.05631
1980,4,31,8,3.68149
1981,4,31,8,3.9482
1982,4,31,8,3.75347
1983,4,31,8,3.54209
1984,4,31,8,3.84923
1985,4,31,8,4.14085
1986,4,31,8,3.68019
1987,4,31,8,3.78807
1988,4,31,8,3.83581
1989,4,31,8,4.14155
1990,4,31,8,3.91304
1991,4,31,8,3.72305
1992,4,31,8,3.92605
1993,4,31,8,3.9529
1994,4,31,8,3.63421
1995,4,31,8,3.71294
1996,4,31,8,3.88501
1997,4,31,8,3.93341
1998,4,31,8,3.38582
1999,4,31,8,3.75587
2000,4,31,8,3.94391
2001,4,31,8,3.86945
2002,4,31,8,3.75328
2003,4,31,8,3.71861
2004,4,31,8,3.58013
2005,4,31,8,3.67242
2006,4,31,8,3.70121
2007,4,31,8,3.69354
2008,4,31,8,3.94293
2009,4,31,8,3.65488
2010,4,31,8,3.54842
2011,4,31,8,3.76426
2012,4,31,8,3.58168
2013,4,31,8,3.61285
2014,4,31,8,3.59793
2015,4,31,8,3.4718
2016,4,31,8,3.66115
2017,4,31,8,3.74024
2018,4,31,8,3.47496
2019,4,31,8,3.4389
2020,4,31,8,3.80769
2021,4,31,8,3.77663
1972,4,32,1,3.43405e-07
1973,4,32,1,3.00449e-07
1974,4,32,1,2.36366e-07
1975,4,32,1,2.60864e-07
1976,4,32,1,2.53064e-07
1977,4,32,1,1.96513e-07
1978,4,32,1,1.01689e-07
1979,4,32,1,1.29758e-07
1980,4,32,1,1.29258e-07
1981,4,32,1,1.12483e-07
1982,4,32,1,1.35537e-07
1983,4,32,1,2.31196e-07
1984,4,32,1,1.5836e-07
1985,4,32,1,1.73783e-07
1986,4,32,1,2.58361e-07
1987,4,32,1,2.18451e-07
1988,4,32,1,2.45867e-07
1989,4,32,1,3.05856e-07
1990,4,32,1,3.50403e-07
1991,4,32,1,2.52986e-07
1992,4,32,1,2.50632e-07
1993,4,32,1,2.06804e-07
1994,4,32,1,2.25589e-07
1995,4,32,1,4.32998e-07
1996,4,32,1,2.33771e-07
1997,4,32,1,3.49203e-07
1998,4,32,1,3.10208e-07
1999,4,32,1,2.66389e-07
2000,4,32,1,4.18512e-07
2001,4,32,1,5.13055e-07
2002,4,32,1,2.35306e-07
2003,4,32,1,1.8965e-07
2004,4,32,1,3.05914e-07
2005,4,32,1,3.14796e-07
2006,4,32,1,1.82818e-07
2007,4,32,1,1.71789e-07
2008,4,32,1,1.73642e-07
2009,4,32,1,8.63739e-08
2010,4,32,1,1.36725e-07
2011,4,32,1,1.24218e-07
2012,4,32,1,1.55447e-07
2013,4,32,1,1.5209e-07
2014,4,32,1,1.85204e-07
2015,4,32,1,1.14704e-07
2016,4,32,1,2.15722e-07
2017,4,32,1,1.61701e-07
2018,4,32,1,2.75934e-07
2019,4,32,1,1.68766e-07
2020,4,32,1,1.88294e-07
2021,4,32,1,0
1972,4,33,2,2.91581e-06
1973,4,33,2,4.17179e-06
1974,4,33,2,3.11951e-06
1975,4,33,2,2.41112e-06
1976,4,33,2,2.46273e-06
1977,4,33,2,2.04199e-06
1978,4,33,2,2.08361e-06
1979,4,33,2,1.63127e-06
1980,4,33,2,2.2871e-06
1981,4,33,2,1.95164e-06
1982,4,33,2,2.2394e-06
1983,4,33,2,3.23231e-06
1984,4,33,2,2.29107e-06
1985,4,33,2,2.30901e-06
1986,4,33,2,3.73189e-06
1987,4,33,2,3.57983e-06
1988,4,33,2,3.43268e-06
1989,4,33,2,2.4996e-06
1990,4,33,2,2.29974e-06
1991,4,33,2,3.44728e-06
1992,4,33,2,3.31976e-06
1993,4,33,2,3.34286e-06
1994,4,33,2,2.96608e-06
1995,4,33,2,3.54523e-06
1996,4,33,2,2.93743e-06
1997,4,33,2,2.96003e-06
1998,4,33,2,3.39418e-06
1999,4,33,2,2.53859e-06
2000,4,33,2,3.04696e-06
2001,4,33,2,3.15344e-06
2002,4,33,2,2.81815e-06
2003,4,33,2,2.35378e-06
2004,4,33,2,3.081e-06
2005,4,33,2,3.27954e-06
2006,4,33,2,2.22704e-06
2007,4,33,2,2.16044e-06
2008,4,33,2,1.56715e-06
2009,4,33,2,2.02679e-06
2010,4,33,2,2.80545e-06
2011,4,33,2,1.8113e-06
2012,4,33,2,2.51227e-06
2013,4,33,2,1.36163e-06
2014,4,33,2,1.80239e-06
2015,4,33,2,1.8516e-06
2016,4,33,2,2.46508e-06
2017,4,33,2,2.244e-06
2018,4,33,2,3.44434e-06
2019,4,33,2,2.88558e-06
2020,4,33,2,2.25919e-06
2021,4,33,2,0
1972,4,34,3,8.72073e-07
1973,4,34,3,1.19849e-06
1974,4,34,3,9.31172e-07
1975,4,34,3,8.81561e-07
1976,4,34,3,1.0015e-06
1977,4,34,3,9.32623e-07
1978,4,34,3,1.04254e-06
1979,4,34,3,6.85267e-07
1980,4,34,3,8.82588e-07
1981,4,34,3,8.36176e-07
1982,4,34,3,1.05253e-06
1983,4,34,3,1.3391e-06
1984,4,34,3,1.23331e-06
1985,4,34,3,2.28569e-06
1986,4,34,3,2.62979e-06
1987,4,34,3,1.90131e-06
1988,4,34,3,1.38348e-06
1989,4,34,3,1.50648e-06
1990,4,34,3,1.47417e-06
1991,4,34,3,1.45077e-06
1992,4,34,3,1.43094e-06
1993,4,34,3,1.43854e-06
1994,4,34,3,1.47932e-06
1995,4,34,3,1.37249e-06
1996,4,34,3,1.51421e-06
1997,4,34,3,1.55268e-06
1998,4,34,3,1.37215e-06
1999,4,34,3,1.34059e-06
2000,4,34,3,1.45203e-06
2001,4,34,3,1.5509e-06
2002,4,34,3,1.16155e-06
2003,4,34,3,1.17335e-06
2004,4,34,3,1.46936e-06
2005,4,34,3,1.31283e-06
2006,4,34,3,1.35683e-06
2007,4,34,3,1.29822e-06
2008,4,34,3,9.46716e-07
2009,4,34,3,9.16439e-07
2010,4,34,3,1.07864e-06
2011,4,34,3,1.38368e-06
2012,4,34,3,1.34583e-06
2013,4,34,3,1.0518e-06
2014,4,34,3,1.38925e-06
2015,4,34,3,9.94487e-07
2016,4,34,3,1.07685e-06
2017,4,34,3,1.05449e-06
2018,4,34,3,1.28962e-06
2019,4,34,3,1.08185e-06
2020,4,34,3,2.48519e-06
2021,4,34,3,0
1972,4,35,4,7.15995e-06
1973,4,35,4,1.00774e-05
1974,4,35,4,8.29596e-06
1975,4,35,4,6.79142e-06
1976,4,35,4,6.50536e-06
1977,4,35,4,5.9912e-06
1978,4,35,4,6.73588e-06
1979,4,35,4,5.86743e-06
1980,4,35,4,7.37728e-06
1981,4,35,4,5.99756e-06
1982,4,35,4,6.40039e-06
1983,4,35,4,9.29318e-06
1984,4,35,4,8.13688e-06
1985,4,35,4,7.79633e-06
1986,4,35,4,1.10819e-05
1987,4,35,4,1.06551e-05
1988,4,35,4,1.04956e-05
1989,4,35,4,7.77439e-06
1990,4,35,4,6.96954e-06
1991,4,35,4,9.60878e-06
1992,4,35,4,1.07426e-05
1993,4,35,4,1.13169e-05
1994,4,35,4,9.22003e-06
1995,4,35,4,9.67913e-06
1996,4,35,4,8.34913e-06
1997,4,35,4,9.0782e-06
1998,4,35,4,1.05607e-05
1999,4,35,4,8.67046e-06
2000,4,35,4,9.01704e-06
2001,4,35,4,1.09053e-05
2002,4,35,4,8.79002e-06
2003,4,35,4,9.6062e-06
2004,4,35,4,1.01863e-05
2005,4,35,4,1.06526e-05
2006,4,35,4,1.0192e-05
2007,4,35,4,8.42689e-06
2008,4,35,4,6.78264e-06
2009,4,35,4,6.84876e-06
2010,4,35,4,8.84242e-06
2011,4,35,4,8.96876e-06
2012,4,35,4,8.38019e-06
2013,4,35,4,7.14615e-06
2014,4,35,4,9.17258e-06
2015,4,35,4,8.13892e-06
2016,4,35,4,8.39179e-06
2017,4,35,4,7.23029e-06
2018,4,35,4,9.64859e-06
2019,4,35,4,8.95749e-06
2020,4,35,4,1.30871e-05
2021,4,35,4,0
1972,4,36,5,0
1973,4,36,5,0
1974,4,36,5,0
1975,4,36,5,0
1976,4,36,5,0
1977,4,36,5,0
1978,4,36,5,0
1979,4,36,5,0
1980,4,36,5,0
1981,4,36,5,0
1982,4,36,5,0
1983,4,36,5,0
1984,4,36,5,0
1985,4,36,5,0
1986,4,36,5,0
1987,4,36,5,0
1988,4,36,5,0
1989,4,36,5,0
1990,4,36,5,0
1991,4,36,5,0
1992,4,36,5,0
1993,4,36,5,0
1994,4,36,5,0
1995,4,36,5,0
1996,4,36,5,0
1997,4,36,5,0
1998,4,36,5,0
1999,4,36,5,0
2000,4,36,5,0
2001,4,36,5,0
2002,4,36,5,0
2003,4,36,5,0
2004,4,36,5,0
2005,4,36,5,8.8244e-06
2006,4,36,5,9.11114e-06
2007,4,36,5,8.78728e-06
2008,4,36,5,7.67758e-06
2009,4,36,5,8.37268e-06
2010,4,36,5,7.79846e-06
2011,4,36,5,6.93382e-06
2012,4,36,5,8.52629e-06
2013,4,36,5,7.92227e-06
2014,4,36,5,7.1492e-06
2015,4,36,5,7.08812e-06
2016,4,36,5,6.21755e-06
2017,4,36,5,6.42801e-06
2018,4,36,5,6.85427e-06
2019,4,36,5,3.59454e-06
2020,4,36,5,5.95519e-06
2021,4,36,5,3.53079e-06
1972,4,37,6,4.83461e-06
1973,4,37,6,5.87875e-06
1974,4,37,6,4.3688e-06
1975,4,37,6,4.24461e-06
1976,4,37,6,4.18416e-06
1977,4,37,6,5.17706e-06
1978,4,37,6,4.71101e-06
1979,4,37,6,4.20138e-06
1980,4,37,6,4.08839e-06
1981,4,37,6,3.68083e-06
1982,4,37,6,4.48494e-06
1983,4,37,6,6.20302e-06
1984,4,37,6,4.54295e-06
1985,4,37,6,5.35282e-06
1986,4,37,6,5.40796e-06
1987,4,37,6,8.88727e-06
1988,4,37,6,6.67485e-06
1989,4,37,6,4.39986e-06
1990,4,37,6,6.71445e-06
1991,4,37,6,5.46829e-06
1992,4,37,6,5.15441e-06
1993,4,37,6,5.35284e-06
1994,4,37,6,7.28154e-06
1995,4,37,6,5.6478e-06
1996,4,37,6,7.08932e-06
1997,4,37,6,6.14556e-06
1998,4,37,6,8.97674e-06
1999,4,37,6,6.49713e-06
2000,4,37,6,6.87166e-06
2001,4,37,6,6.74123e-06
2002,4,37,6,8.99657e-06
2003,4,37,6,4.64758e-06
2004,4,37,6,7.55524e-06
2005,4,37,6,6.58301e-06
2006,4,37,6,7.50599e-06
2007,4,37,6,1.15667e-05
2008,4,37,6,6.88702e-06
2009,4,37,6,9.19263e-06
2010,4,37,6,7.79335e-06
2011,4,37,6,5.27028e-06
2012,4,37,6,8.35382e-06
2013,4,37,6,6.47517e-06
2014,4,37,6,7.27206e-06
2015,4,37,6,7.91919e-06
2016,4,37,6,6.8195e-06
2017,4,37,6,7.39751e-06
2018,4,37,6,5.32059e-06
2019,4,37,6,5.34127e-06
2020,4,37,6,6.99647e-06
2021,4,37,6,0
1972,4,38,7,0
1973,4,38,7,0
1974,4,38,7,0
1975,4,38,7,1.17245e-05
1976,4,38,7,9.22493e-06
1977,4,38,7,9.99904e-06
1978,4,38,7,1.39951e-05
1979,4,38,7,1.10403e-05
1980,4,38,7,1.2454e-05
1981,4,38,7,1.3202e-05
1982,4,38,7,1.35412e-05
1983,4,38,7,1.60928e-05
1984,4,38,7,1.38423e-05
1985,4,38,7,1.1723e-05
1986,4,38,7,1.31795e-05
1987,4,38,7,1.69077e-05
1988,4,38,7,1.48764e-05
1989,4,38,7,1.2709e-05
1990,4,38,7,1.20456e-05
1991,4,38,7,1.19662e-05
1992,4,38,7,1.23052e-05
1993,4,38,7,1.16361e-05
1994,4,38,7,1.50721e-05
1995,4,38,7,1.51861e-05
1996,4,38,7,1.4699e-05
1997,4,38,7,1.2112e-05
1998,4,38,7,0
1999,4,38,7,0
2000,4,38,7,0
2001,4,38,7,0
2002,4,38,7,0
2003,4,38,7,0
2004,4,38,7,0
2005,4,38,7,0
2006,4,38,7,0
2007,4,38,7,0
2008,4,38,7,0
2009,4,38,7,0
2010,4,38,7,0
2011,4,38,7,0
2012,4,38,7,0
2013,4,38,7,0
2014,4,38,7,0
2015,4,38,7,0
2016,4,38,7,0
2017,4,38,7,0
2018,4,38,7,0
2019,4,38,7,0
2020,4,38,7,0
2021,4,38,7,0
1972,4,39,7,0
1973,4,39,7,0
1974,4,39,7,0
1975,4,39,7,0
1976,4,39,7,0
1977,4,39,7,0
1978,4,39,7,0
1979,4,39,7,0
1980,4,39,7,0
1981,4,39,7,0
1982,4,39,7,0
1983,4,39,7,0
1984,4,39,7,0
1985,4,39,7,0
1986,4,39,7,0
1987,4,39,7,0
1988,4,39,7,0
1989,4,39,7,0
1990,4,39,7,0
1991,4,39,7,0
1992,4,39,7,0
1993,4,39,7,0
1994,4,39,7,0
1995,4,39,7,0
1996,4,39,7,0
1997,4,39,7,0
1998,4,39,7,0
1999,4,39,7,0
2000,4,39,7,0
2001,4,39,7,0
2002,4,39,7,0
2003,4,39,7,0
2004,4,39,7,0
2005,4,39,7,0
2006,4,39,7,0
2007,4,39,7,0
2008,4,39,7,0
2009,4,39,7,0
2010,4,39,7,5.45455e-06
2011,4,39,7,4.46758e-06
2012,4,39,7,5.15924e-06
2013,4,39,7,5.6771e-06
2014,4,39,7,6.80768e-06
2015,4,39,7,6.38856e-06
2016,4,39,7,4.95541e-06
2017,4,39,7,4.46289e-06
2018,4,39,7,5.67538e-06
2019,4,39,7,4.9487e-06
2020,4,39,7,3.28139e-06
2021,4,39,7,4.74244e-06
1972,4,40,8,0
1973,4,40,8,0
1974,4,40,8,0
1975,4,40,8,0
1976,4,40,8,0
1977,4,40,8,0
1978,4,40,8,0
1979,4,40,8,0
1980,4,40,8,0
1981,4,40,8,0
1982,4,40,8,0
1983,4,40,8,0
1984,4,40,8,0
1985,4,40,8,0
1986,4,40,8,0
1987,4,40,8,0
1988,4,40,8,0
1989,4,40,8,0
1990,4,40,8,0
1991,4,40,8,0
1992,4,40,8,0
1993,4,40,8,0
1994,4,40,8,0
1995,4,40,8,0
1996,4,40,8,0
